id,reference_id,reviewer,source,basis,type,load_protocol,num_observations,nistir_id,comp_type,sub_type,detailing,material,size_class,comp_description,location,edp,edp_unit,ds_rank,ds_description,median,beta,probability
fra1975a,D2022.023b,NIST,FEMA P-58,,,,,D2022,Heating Piping,,,,,"Heating hot Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC D, E, or F, BRACING FRAGILITY - Heating water. Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,1.0,Lateral Brace Failure - 1 failure per 1000 foot of pipe.,1.5,,1.0
fra1976a,D2022.023b,NIST,FEMA P-58,,,,,D2022,Heating Piping,,,,,"Heating hot Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC D, E, or F, BRACING FRAGILITY - Heating water. Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,2.0,Vertical Brace Failure - 1 failure per 1000 feet of pipe.,2.25,,1.0
fra1977a,D2022.024a,NIST,FEMA P-58,,,,,D2022,Heating Piping,,,,,"Heating hot Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC D, E, or F (OSHPD or sim), PIPING FRAGILITY - Heating water. Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,1.0,Minor leakage at flange connections  -  1 leak per 1000  feet of pipe.  ,2.25,,1.0
fra1978a,D2022.024a,NIST,FEMA P-58,,,,,D2022,Heating Piping,,,,,"Heating hot Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC D, E, or F (OSHPD or sim), PIPING FRAGILITY - Heating water. Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,2.0,Pipe Break - 1 break per 1000 feet of pipe.,4.1,,1.0
fra1979a,D2022.024b,NIST,FEMA P-58,,,,,D2022,Heating Piping,,,,,"Heating hot Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC D, E, or F (OSHPD or sim), BRACING FRAGILITY - Heating water. Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,1.0,Lateral Brace Failure - 1 failure per 1000 foot of pipe.,1.5,,1.0
fra1980a,D2022.024b,NIST,FEMA P-58,,,,,D2022,Heating Piping,,,,,"Heating hot Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC D, E, or F (OSHPD or sim), BRACING FRAGILITY - Heating water. Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,2.0,Vertical Brace Failure - 1 failure per 1000 feet of pipe. ,2.25,,1.0
fra1981a,D2031.011b,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/flexible couplings, SDC A,B, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,1.0,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
fra1982a,D2031.011b,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/flexible couplings, SDC A,B, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,2.0,Multiple supports failure and    60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet).,2.4,,1.0
fra1983a,D2031.012b,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/flexible couplings, SDC C, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,1.0,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
fra1984a,D2031.012b,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/flexible couplings, SDC C, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,2.0,Multiple supports failure and    60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet).,2.4,,1.0
fra1985a,D2031.013b,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/flexible couplings, SDC D,E,F, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,1.0,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,2.25,,1.0
fra1986a,D2031.014b,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/flexible couplings, SDC D,E,F (OSHPD or sim), BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,1.0,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,3.0,,1.0
fra1987a,D2031.021a,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/bell and spigot couplings, SDC A,B, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,1.0,Joints break - 1 break per 1000 feet of pipe.,2.25,,1.0
fra1988a,D2031.021b,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/bell and spigot couplings, SDC A,B, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,1.0,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
fra1989a,D2031.021b,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/bell and spigot couplings, SDC A,B, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,2.0,Multiple supports failure and    60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet),2.4,,1.0
fra1990a,D2031.022a,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/bell and spigot couplings, SDC C, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,1.0,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
fra1991a,D2031.022b,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/bell and spigot couplings, SDC C, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,1.0,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
fra1992a,D2031.022b,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/bell and spigot couplings, SDC C, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,2.0,Multiple supports failure and    60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet),2.4,,1.0
fra1993a,D2031.023a,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/bell and spigot couplings, SDC D,E,F, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,1.0,Joints break - 1 break per 1000 feet of pipe.,3.0,,1.0
fra1994a,D2031.023b,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/bell and spigot couplings, SDC D,E,F, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,1.0,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,2.25,,1.0
fra1995a,D2031.024a,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/bell and spigot couplings, SDC D,E,F (OSHPD or sim), PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,1.0,Joints break - 1 break per 1000 feet of pipe.,3.0,,1.0
fra1996a,D2031.024b,NIST,FEMA P-58,,,,,D2031,Sanitary Waste Piping,,,,,"Sanitary Waste Piping - Cast Iron w/bell and spigot couplings, SDC D,E,F (OSHPD or sim), BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe",,Peak Floor Acceleration,g,1.0,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,2.25,,1.0
fra1997a,D2051.011a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Small Diameter Threaded Steel - (2.5 inches in diameter or less), SDC A or B, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,1.0,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
fra1998a,D2051.011a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Small Diameter Threaded Steel - (2.5 inches in diameter or less), SDC A or B, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,2.0,Large Leakage w/ major repair - 1 leak per 1000 feet of pipe.,1.1,,1.0
fra1999a,D2051.011b,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Small Diameter Threaded Steel - (2.5 inches in diameter or less), SDC A or B, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,1.0,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
fra2000a,D2051.011b,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Small Diameter Threaded Steel - (2.5 inches in diameter or less), SDC A or B, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,2.0,Multiple supports failure and 60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet).,2.4,,1.0
fra2001a,D2051.012a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Small Diameter Threaded Steel - (2.5 inches in diameter or less), SDC C, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,1.0,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
fra2002a,D2051.012a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Small Diameter Threaded Steel - (2.5 inches in diameter or less), SDC C, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,2.0,Large Leakage w/ major repair - 1 leak per 1000 feet of pipe.,1.1,,1.0
fra2003a,D2051.012b,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Small Diameter Threaded Steel - (2.5 inches in diameter or less), SDC C, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,1.0,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
fra2004a,D2051.012b,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Small Diameter Threaded Steel - (2.5 inches in diameter or less), SDC C, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,2.0,Multiple supports failure and 60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet).,2.4,,1.0
fra2005a,D2051.013a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Small Diameter Threaded Steel - (2.5 inches in diameter or less), SDC D, E, or F, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,1.0,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
fra2006a,D2051.013a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Small Diameter Threaded Steel - (2.5 inches in diameter or less), SDC D, E, or F, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,2.0,Large Leakage w/ major repair - 1 leak per 1000 feet of pipe.,1.1,,1.0
fra2007a,D2051.013b,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Small Diameter Threaded Steel - (2.5 inches in diameter or less), SDC D, E, or F, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,1.0,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,2.25,,1.0
fra2008a,D2051.014a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Small Diameter Threaded Steel - (2.5 inches in diameter or less), SDC D, E, or F (OSHPD or sim), PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,1.0,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
fra2009a,D2051.014a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Small Diameter Threaded Steel - (2.5 inches in diameter or less), SDC D, E, or F (OSHPD or sim), PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,2.0,Large Leakage w/ major repair - 1 leak per 1000 feet of pipe.,1.1,,1.0
fra2010a,D2051.014b,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Small Diameter Threaded Steel - (2.5 inches in diameter or less), SDC D, E, or F (OSHPD or sim), BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,1.0,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,3.0,,1.0
fra2011a,D2051.021a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC A or B, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe greater than 2.5 inches in diameter",,Peak Floor Acceleration,g,1.0,Minor leakage at flange connections  -  1 leak per 1000  feet of pipe.  Retighten flange at leaking joint.,1.5,,1.0
fra2012a,D2051.021a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC A or B, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe greater than 2.5 inches in diameter",,Peak Floor Acceleration,g,2.0,Pipe Break - 1 break per 1000 feet of pipe.,2.6,,1.0
fra2013a,D2051.021b,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC A or B, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe greater than 2.5 inches in diameter",,Peak Floor Acceleration,g,1.0,Vertical Brace Failure - 1 failure per 1000 feet of pipe ,2.25,,1.0
fra2014a,D2051.022a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC C, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe greater than 2.5 inches in diameter",,Peak Floor Acceleration,g,1.0,Minor leakage at flange connections  -  1 leak per 1000  feet of pipe.,1.5,,1.0
fra2015a,D2051.022a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC C, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe greater than 2.5 inches in diameter",,Peak Floor Acceleration,g,2.0,Pipe Break - 1 break per 1000 feet of pipe.,2.6,,1.0
fra2016a,D2051.023a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC D, E, or F, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe greater than 2.5 inches in diameter",,Peak Floor Acceleration,g,1.0,Minor leakage at flange connections  -  1 leak per 1000  feet of pipe.,2.25,,1.0
fra2017a,D2051.023a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC D, E, or F, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe greater than 2.5 inches in diameter",,Peak Floor Acceleration,g,2.0,Pipe Break - 1 break per 1000 feet of pipe.,4.1,,1.0
fra2018a,D2051.023b,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC D, E, or F, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe greater than 2.5 inches in diameter",,Peak Floor Acceleration,g,1.0,Lateral Brace Failure - 0.01 failures per 20 foot pipe section.,1.5,,1.0
fra2019a,D2051.023b,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC D, E, or F, BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe greater than 2.5 inches in diameter",,Peak Floor Acceleration,g,2.0,Vertical Brace Failure - 1 failure per 1000 feet of pipe.,2.25,,1.0
fra2020a,D2051.024a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC D, E, or F (OSHPD or sim), PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe greater than 2.5 inches in diameter",,Peak Floor Acceleration,g,1.0,Minor leakage at flange connections  -  1 leak per 1000  feet of pipe.,2.25,,1.0
fra2021a,D2051.024a,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC D, E, or F (OSHPD or sim), PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe greater than 2.5 inches in diameter",,Peak Floor Acceleration,g,2.0,Pipe Break - 1 break per 1000 feet of pipe.,4.1,,1.0
fra2022a,D2051.024b,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC D, E, or F (OSHPD or sim), BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe greater than 2.5 inches in diameter",,Peak Floor Acceleration,g,1.0,Lateral Brace Failure - 1 failure per 1000 foot of pipe.,1.5,,1.0
fra2023a,D2051.024b,NIST,FEMA P-58,,,,,D2051,Cooling Piping,,,,,"Chilled Water Piping - Large Diameter Welded Steel - (greater than 2.5 inches in diameter), SDC D, E, or F (OSHPD or sim), BRACING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe greater than 2.5 inches in diameter",,Peak Floor Acceleration,g,2.0,Vertical Brace Failure - 1 failure per 1000 feet of pipe.,2.25,,1.0
fra2024a,D2061.011a,NIST,FEMA P-58,,,,,D2061,Steam Piping,,,,,"Steam Piping - Small Diameter Threaded Steel - (2.5 inches in diameter or less), SDC A or B, PIPING FRAGILITY - Costing based upon 1000 ft segments of pipe, pipe 2.5 inches in diameter or less",,Peak Floor Acceleration,g,1.0,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
